id,file,s,t,C,W
6465,Grafi/grafo130.gr,135122,151410,74649,64288
6466,Grafi/grafo130.gr,130348,135132,70646,44333
6467,Grafi/grafo130.gr,130348,135132,101793,47193
6468,Grafi/grafo130.gr,130348,135132,103667,51799
6469,Grafi/grafo130.gr,130348,135132,81673,55243
6470,Grafi/grafo130.gr,130348,135132,82842,61294
6471,Grafi/grafo130.gr,130440,131945,88899,43370
6472,Grafi/grafo130.gr,130440,131945,89903,46859
6473,Grafi/grafo130.gr,130440,131945,82809,53163
6474,Grafi/grafo130.gr,130440,131945,84780,58277
6475,Grafi/grafo130.gr,130440,131945,81361,63876
6476,Grafi/grafo130.gr,129564,131067,89965,42843
6477,Grafi/grafo130.gr,129564,131067,90883,47167
6478,Grafi/grafo130.gr,129564,131067,96076,54934
6479,Grafi/grafo130.gr,129564,131067,74258,59638
6480,Grafi/grafo130.gr,129564,131067,93045,60528
6481,Grafi/grafo130.gr,138532,132525,93988,42727
6482,Grafi/grafo130.gr,138532,132525,79305,46049
6483,Grafi/grafo130.gr,138532,132525,91038,50587
6484,Grafi/grafo130.gr,138532,132525,78408,58878
6485,Grafi/grafo130.gr,138532,132525,88586,60589
6486,Grafi/grafo130.gr,132005,131562,100138,44939
6487,Grafi/grafo130.gr,132005,131562,79766,49919
6488,Grafi/grafo130.gr,132005,131562,98260,50867
6489,Grafi/grafo130.gr,132005,131562,80852,58809
6490,Grafi/grafo130.gr,132005,131562,75790,64586
6491,Grafi/grafo130.gr,138797,159226,86694,42910
6492,Grafi/grafo130.gr,138797,159226,102205,47609
6493,Grafi/grafo130.gr,138797,159226,96208,52784
6494,Grafi/grafo130.gr,138797,159226,89007,59852
6495,Grafi/grafo130.gr,138797,159226,86505,62322
6496,Grafi/grafo130.gr,135811,133182,100938,40054
6497,Grafi/grafo130.gr,135811,133182,76162,49930
6498,Grafi/grafo130.gr,135811,133182,82155,54104
6499,Grafi/grafo130.gr,135811,133182,86405,57765
6500,Grafi/grafo130.gr,135811,133182,97666,62024
6501,Grafi/grafo131.gr,124881,132750,90963,42260
6502,Grafi/grafo131.gr,124881,132750,95985,47065
6503,Grafi/grafo131.gr,124881,132750,70891,52340
6504,Grafi/grafo131.gr,124881,132750,96356,55021
6505,Grafi/grafo131.gr,124881,132750,72078,61187
6506,Grafi/grafo131.gr,127089,127533,93372,44384
6507,Grafi/grafo131.gr,127089,127533,90067,46093
6508,Grafi/grafo131.gr,127089,127533,84928,51620
6509,Grafi/grafo131.gr,127089,127533,84247,56713
6510,Grafi/grafo131.gr,127089,127533,85468,64179
6511,Grafi/grafo131.gr,126966,132677,94691,44785
6512,Grafi/grafo131.gr,126966,132677,86818,47864
6513,Grafi/grafo131.gr,126966,132677,86956,52069
6514,Grafi/grafo131.gr,126966,132677,82169,57267
6515,Grafi/grafo131.gr,126966,132677,76049,63928
6516,Grafi/grafo131.gr,125588,124776,83315,44264
6517,Grafi/grafo131.gr,125588,124776,72787,47348
6518,Grafi/grafo131.gr,125588,124776,73380,54197
6519,Grafi/grafo131.gr,125588,124776,100041,56901
6520,Grafi/grafo131.gr,125588,124776,95429,62524
6521,Grafi/grafo131.gr,127290,129617,77255,42647
6522,Grafi/grafo131.gr,127290,129617,76200,47489
6523,Grafi/grafo131.gr,127290,129617,92935,51821
6524,Grafi/grafo131.gr,127290,129617,73295,59132
6525,Grafi/grafo131.gr,127290,129617,78703,60663
6526,Grafi/grafo131.gr,134911,132999,81930,42983
6527,Grafi/grafo131.gr,134911,132999,75064,47120
6528,Grafi/grafo131.gr,134911,132999,94073,51474
6529,Grafi/grafo131.gr,134911,132999,80434,57595
6530,Grafi/grafo131.gr,134911,132999,100330,63194
6531,Grafi/grafo131.gr,123200,133727,89779,41769
6532,Grafi/grafo131.gr,123200,133727,86465,46826
6533,Grafi/grafo131.gr,123200,133727,77396,52684
6534,Grafi/grafo131.gr,123200,133727,81036,59299
6535,Grafi/grafo131.gr,123200,133727,92537,64922
6536,Grafi/grafo131.gr,134593,124978,84448,43535
6537,Grafi/grafo131.gr,134593,124978,91073,48838
6538,Grafi/grafo131.gr,134593,124978,85657,50855
6539,Grafi/grafo131.gr,134593,124978,101893,58796
6540,Grafi/grafo131.gr,134593,124978,74021,64597
6541,Grafi/grafo131.gr,126542,132668,90912,40742
6542,Grafi/grafo131.gr,126542,132668,101854,49053
6543,Grafi/grafo131.gr,126542,132668,100240,52103
6544,Grafi/grafo131.gr,126542,132668,77676,59055
6545,Grafi/grafo131.gr,126542,132668,98598,61620
6546,Grafi/grafo131.gr,134551,126124,80549,42577
6547,Grafi/grafo131.gr,134551,126124,91085,48646
6548,Grafi/grafo131.gr,134551,126124,102179,53906
6549,Grafi/grafo131.gr,134551,126124,93785,57012
6550,Grafi/grafo131.gr,134551,126124,72065,62858
6551,Grafi/grafo132.gr,123392,132601,80448,40069
6552,Grafi/grafo132.gr,123392,132601,84351,49362
6553,Grafi/grafo132.gr,123392,132601,93771,53506
6554,Grafi/grafo132.gr,123392,132601,101110,56489
6555,Grafi/grafo132.gr,123392,132601,98218,62145
6556,Grafi/grafo132.gr,131083,124807,83406,42025
6557,Grafi/grafo132.gr,131083,124807,89230,45752
6558,Grafi/grafo132.gr,131083,124807,70300,54426
6559,Grafi/grafo132.gr,131083,124807,78879,55893
6560,Grafi/grafo132.gr,131083,124807,103978,61626
6561,Grafi/grafo132.gr,126530,133994,91796,40568
6562,Grafi/grafo132.gr,126530,133994,73386,48593
6563,Grafi/grafo132.gr,126530,133994,104158,51747
6564,Grafi/grafo132.gr,126530,133994,89607,55001
6565,Grafi/grafo132.gr,126530,133994,73633,60740
6566,Grafi/grafo132.gr,126899,126969,99371,43735
6567,Grafi/grafo132.gr,126899,126969,88057,47022
6568,Grafi/grafo132.gr,126899,126969,103810,54573
6569,Grafi/grafo132.gr,126899,126969,99969,55750
6570,Grafi/grafo132.gr,126899,126969,101759,60695
6571,Grafi/grafo132.gr,133636,125859,90940,40344
6572,Grafi/grafo132.gr,133636,125859,95005,45143
6573,Grafi/grafo132.gr,133636,125859,85843,51065
6574,Grafi/grafo132.gr,133636,125859,87777,57665
6575,Grafi/grafo132.gr,133636,125859,80201,64637
6576,Grafi/grafo132.gr,133759,129513,93221,40657
6577,Grafi/grafo132.gr,133759,129513,81380,46515
6578,Grafi/grafo132.gr,133759,129513,79641,54675
6579,Grafi/grafo132.gr,133759,129513,100380,56657
6580,Grafi/grafo132.gr,133759,129513,100586,60211
6581,Grafi/grafo132.gr,126853,133100,99110,42226
6582,Grafi/grafo132.gr,126853,133100,102007,46794
6583,Grafi/grafo132.gr,126853,133100,76119,52131
6584,Grafi/grafo132.gr,126853,133100,77626,57184
6585,Grafi/grafo132.gr,126853,133100,78269,62908
6586,Grafi/grafo132.gr,132951,125840,74040,40848
6587,Grafi/grafo132.gr,132951,125840,82590,49732
6588,Grafi/grafo132.gr,132951,125840,97883,54806
6589,Grafi/grafo132.gr,132951,125840,82029,58291
6590,Grafi/grafo132.gr,132951,125840,75348,61306
6591,Grafi/grafo132.gr,129240,129270,98191,42660
6592,Grafi/grafo132.gr,129240,129270,76309,45054
6593,Grafi/grafo132.gr,129240,129270,91417,51424
6594,Grafi/grafo132.gr,129240,129270,103466,56059
6595,Grafi/grafo132.gr,129240,129270,73408,63892
6596,Grafi/grafo132.gr,129463,133037,74463,42673
6597,Grafi/grafo132.gr,129463,133037,98697,46821
6598,Grafi/grafo132.gr,129463,133037,77818,54821
6599,Grafi/grafo132.gr,129463,133037,83038,59001
6600,Grafi/grafo132.gr,129463,133037,104904,63408
6601,Grafi/grafo133.gr,133800,126472,82754,42459
6602,Grafi/grafo133.gr,133800,126472,90446,49943
6603,Grafi/grafo133.gr,133800,126472,76513,51865
6604,Grafi/grafo133.gr,133800,126472,104265,56757
6605,Grafi/grafo133.gr,133800,126472,101516,61914
6606,Grafi/grafo133.gr,123520,123469,88755,43692
6607,Grafi/grafo133.gr,123520,123469,98467,48154
6608,Grafi/grafo133.gr,123520,123469,102147,52890
6609,Grafi/grafo133.gr,123520,123469,95309,58785
6610,Grafi/grafo133.gr,123520,123469,87561,60454
6611,Grafi/grafo133.gr,126925,125304,86687,43353
6612,Grafi/grafo133.gr,126925,125304,85695,45013
6613,Grafi/grafo133.gr,126925,125304,98457,52684
6614,Grafi/grafo133.gr,126925,125304,88392,56409
6615,Grafi/grafo133.gr,126925,125304,101465,60792
6616,Grafi/grafo133.gr,129743,125998,99173,43884
6617,Grafi/grafo133.gr,129743,125998,104035,47439
6618,Grafi/grafo133.gr,129743,125998,97061,50053
6619,Grafi/grafo133.gr,129743,125998,82317,59473
6620,Grafi/grafo133.gr,129743,125998,93321,64943
6621,Grafi/grafo133.gr,127163,132792,97209,40524
6622,Grafi/grafo133.gr,127163,132792,78459,45112
6623,Grafi/grafo133.gr,127163,132792,75955,51411
6624,Grafi/grafo133.gr,127163,132792,95454,59589
6625,Grafi/grafo133.gr,127163,132792,104107,61096
6626,Grafi/grafo133.gr,124222,129979,93659,44919
6627,Grafi/grafo133.gr,124222,129979,90339,48536
6628,Grafi/grafo133.gr,124222,129979,102570,54991
6629,Grafi/grafo133.gr,124222,129979,71313,55049
6630,Grafi/grafo133.gr,124222,129979,79509,63555
6631,Grafi/grafo133.gr,133303,132935,77315,43665
6632,Grafi/grafo133.gr,133303,132935,94822,48797
6633,Grafi/grafo133.gr,133303,132935,77570,51746
6634,Grafi/grafo133.gr,133303,132935,84923,58156
6635,Grafi/grafo133.gr,133303,132935,80754,64340
6636,Grafi/grafo133.gr,125829,126124,90325,42869
6637,Grafi/grafo133.gr,125829,126124,99113,48990
6638,Grafi/grafo133.gr,125829,126124,73667,53041
6639,Grafi/grafo133.gr,125829,126124,86602,58150
6640,Grafi/grafo133.gr,125829,126124,72239,63237
6641,Grafi/grafo133.gr,126940,125552,104338,41529
6642,Grafi/grafo133.gr,126940,125552,78327,49913
6643,Grafi/grafo133.gr,126940,125552,93815,51653
6644,Grafi/grafo133.gr,126940,125552,100645,56708
6645,Grafi/grafo133.gr,126940,125552,97451,62846
6646,Grafi/grafo133.gr,125882,125505,94569,42577
6647,Grafi/grafo133.gr,125882,125505,75742,48960
6648,Grafi/grafo133.gr,125882,125505,94477,50510
6649,Grafi/grafo133.gr,125882,125505,104406,58890
6650,Grafi/grafo133.gr,125882,125505,99157,60119
6651,Grafi/grafo134.gr,132608,133571,71518,41390
6652,Grafi/grafo134.gr,132608,133571,84831,49182
6653,Grafi/grafo134.gr,132608,133571,86289,54688
6654,Grafi/grafo134.gr,132608,133571,77593,55505
6655,Grafi/grafo134.gr,132608,133571,87611,62489
6656,Grafi/grafo134.gr,126469,123226,95404,41393
6657,Grafi/grafo134.gr,126469,123226,90648,45832
6658,Grafi/grafo134.gr,126469,123226,76596,53089
6659,Grafi/grafo134.gr,126469,123226,70161,56440
6660,Grafi/grafo134.gr,126469,123226,84138,61763
6661,Grafi/grafo134.gr,123629,126933,80159,41856
6662,Grafi/grafo134.gr,123629,126933,91331,45000
6663,Grafi/grafo134.gr,123629,126933,78732,50026
6664,Grafi/grafo134.gr,123629,126933,97594,58352
6665,Grafi/grafo134.gr,123629,126933,75356,62891
6666,Grafi/grafo134.gr,129627,133910,88839,42802
6667,Grafi/grafo134.gr,129627,133910,97897,46486
6668,Grafi/grafo134.gr,129627,133910,82140,52686
6669,Grafi/grafo134.gr,129627,133910,71791,59562
6670,Grafi/grafo134.gr,129627,133910,74517,64893
6671,Grafi/grafo134.gr,124846,129466,104525,40494
6672,Grafi/grafo134.gr,124846,129466,95745,47441
6673,Grafi/grafo134.gr,124846,129466,96528,51967
6674,Grafi/grafo134.gr,124846,129466,82256,57921
6675,Grafi/grafo134.gr,124846,129466,75175,62790
6676,Grafi/grafo134.gr,123619,124223,104489,41492
6677,Grafi/grafo134.gr,123619,124223,88390,46064
6678,Grafi/grafo134.gr,123619,124223,102546,54497
6679,Grafi/grafo134.gr,123619,124223,87627,55869
6680,Grafi/grafo134.gr,123619,124223,99718,61434
6681,Grafi/grafo134.gr,126965,127015,73988,42386
6682,Grafi/grafo134.gr,126965,127015,74323,48803
6683,Grafi/grafo134.gr,126965,127015,74977,52674
6684,Grafi/grafo134.gr,126965,127015,97892,55449
6685,Grafi/grafo134.gr,126965,127015,96984,60665
6686,Grafi/grafo134.gr,129950,133281,80202,41332
6687,Grafi/grafo134.gr,129950,133281,84161,48434
6688,Grafi/grafo134.gr,129950,133281,77221,52349
6689,Grafi/grafo134.gr,129950,133281,75033,56028
6690,Grafi/grafo134.gr,129950,133281,71920,60619
6691,Grafi/grafo134.gr,134216,132659,79797,41656
6692,Grafi/grafo134.gr,134216,132659,74385,49389
6693,Grafi/grafo134.gr,134216,132659,104728,50774
6694,Grafi/grafo134.gr,134216,132659,75625,55556
6695,Grafi/grafo134.gr,134216,132659,98041,63089
6696,Grafi/grafo134.gr,123585,129263,95341,40140
6697,Grafi/grafo134.gr,123585,129263,94921,49157
6698,Grafi/grafo134.gr,123585,129263,71566,53465
6699,Grafi/grafo134.gr,123585,129263,87249,58366
6700,Grafi/grafo134.gr,123585,129263,70164,63066
6701,Grafi/grafo135.gr,129416,151945,91782,42519
6702,Grafi/grafo135.gr,129416,151945,103326,48539
6703,Grafi/grafo135.gr,129416,151945,75026,50797
6704,Grafi/grafo135.gr,129416,151945,73921,59430
6705,Grafi/grafo135.gr,129416,151945,72927,60414
6706,Grafi/grafo135.gr,134615,133362,88994,41748
6707,Grafi/grafo135.gr,134615,133362,79565,45307
6708,Grafi/grafo135.gr,134615,133362,71270,50968
6709,Grafi/grafo135.gr,134615,133362,81526,56153
6710,Grafi/grafo135.gr,134615,133362,70445,64744
6711,Grafi/grafo135.gr,129316,129418,70467,41271
6712,Grafi/grafo135.gr,129316,129418,81292,47724
6713,Grafi/grafo135.gr,129316,129418,95886,51035
6714,Grafi/grafo135.gr,129316,129418,93175,56859
6715,Grafi/grafo135.gr,129316,129418,80547,63034
6716,Grafi/grafo135.gr,125956,129287,100033,44229
6717,Grafi/grafo135.gr,125956,129287,75871,45031
6718,Grafi/grafo135.gr,125956,129287,88579,53120
6719,Grafi/grafo135.gr,125956,129287,86288,58715
6720,Grafi/grafo135.gr,125956,129287,98662,61602
6721,Grafi/grafo135.gr,126189,126462,100370,44794
6722,Grafi/grafo135.gr,126189,126462,83297,49484
6723,Grafi/grafo135.gr,126189,126462,70219,52883
6724,Grafi/grafo135.gr,126189,126462,87643,59092
6725,Grafi/grafo135.gr,126189,126462,83280,63097
6726,Grafi/grafo135.gr,125178,126893,83106,44749
6727,Grafi/grafo135.gr,125178,126893,82919,48789
6728,Grafi/grafo135.gr,125178,126893,71516,54969
6729,Grafi/grafo135.gr,125178,126893,82664,58929
6730,Grafi/grafo135.gr,125178,126893,83052,62413
6731,Grafi/grafo135.gr,126437,133041,93484,41979
6732,Grafi/grafo135.gr,126437,133041,90578,49293
6733,Grafi/grafo135.gr,126437,133041,93148,50128
6734,Grafi/grafo135.gr,126437,133041,89034,58607
6735,Grafi/grafo135.gr,126437,133041,98166,63064
6736,Grafi/grafo135.gr,133244,133100,70112,43167
6737,Grafi/grafo135.gr,133244,133100,87753,49432
6738,Grafi/grafo135.gr,133244,133100,72458,52649
6739,Grafi/grafo135.gr,133244,133100,90085,56063
6740,Grafi/grafo135.gr,133244,133100,77702,61908
6741,Grafi/grafo135.gr,123301,123425,79989,41850
6742,Grafi/grafo135.gr,123301,123425,70448,45895
6743,Grafi/grafo135.gr,123301,123425,78133,54127
6744,Grafi/grafo135.gr,123301,123425,90734,57335
6745,Grafi/grafo135.gr,123301,123425,70632,64333
6746,Grafi/grafo135.gr,133933,125654,71098,42962
6747,Grafi/grafo135.gr,133933,125654,84391,46128
6748,Grafi/grafo135.gr,133933,125654,94913,50785
6749,Grafi/grafo135.gr,133933,125654,83574,59497
6750,Grafi/grafo135.gr,133933,125654,79861,60502
6751,Grafi/grafo136.gr,123356,132713,76387,42652
6752,Grafi/grafo136.gr,123356,132713,96719,49586
6753,Grafi/grafo136.gr,123356,132713,102648,54655
6754,Grafi/grafo136.gr,123356,132713,96233,59354
6755,Grafi/grafo136.gr,123356,132713,73419,64441
6756,Grafi/grafo136.gr,129984,124727,74764,44731
6757,Grafi/grafo136.gr,129984,124727,100991,47563
6758,Grafi/grafo136.gr,129984,124727,94708,53350
6759,Grafi/grafo136.gr,129984,124727,88121,55355
6760,Grafi/grafo136.gr,129984,124727,82994,63818
6761,Grafi/grafo136.gr,134481,125966,87121,44280
6762,Grafi/grafo136.gr,134481,125966,94039,46316
6763,Grafi/grafo136.gr,134481,125966,77765,50097
6764,Grafi/grafo136.gr,134481,125966,91557,59761
6765,Grafi/grafo136.gr,134481,125966,104240,62762
6766,Grafi/grafo136.gr,125330,129307,99849,40819
6767,Grafi/grafo136.gr,125330,129307,90060,47923
6768,Grafi/grafo136.gr,125330,129307,71140,50911
6769,Grafi/grafo136.gr,125330,129307,70696,55120
6770,Grafi/grafo136.gr,125330,129307,100737,60232
6771,Grafi/grafo136.gr,127397,133595,82820,43765
6772,Grafi/grafo136.gr,127397,133595,71854,47720
6773,Grafi/grafo136.gr,127397,133595,83611,53777
6774,Grafi/grafo136.gr,127397,133595,95826,59625
6775,Grafi/grafo136.gr,127397,133595,96323,62562
6776,Grafi/grafo136.gr,125638,134475,76162,41341
6777,Grafi/grafo136.gr,125638,134475,87404,47254
6778,Grafi/grafo136.gr,125638,134475,93680,53657
6779,Grafi/grafo136.gr,125638,134475,75382,58495
6780,Grafi/grafo136.gr,125638,134475,95087,64869
6781,Grafi/grafo136.gr,125647,126037,104209,44064
6782,Grafi/grafo136.gr,125647,126037,95636,47700
6783,Grafi/grafo136.gr,125647,126037,93876,53323
6784,Grafi/grafo136.gr,125647,126037,84652,56970
6785,Grafi/grafo136.gr,125647,126037,75460,62995
6786,Grafi/grafo136.gr,125276,125561,74517,41048
6787,Grafi/grafo136.gr,125276,125561,70980,48548
6788,Grafi/grafo136.gr,125276,125561,89164,54707
6789,Grafi/grafo136.gr,125276,125561,91932,55218
6790,Grafi/grafo136.gr,125276,125561,71225,61281
6791,Grafi/grafo136.gr,132980,125198,78385,40659
6792,Grafi/grafo136.gr,132980,125198,94630,48194
6793,Grafi/grafo136.gr,132980,125198,73160,54145
6794,Grafi/grafo136.gr,132980,125198,79716,58359
6795,Grafi/grafo136.gr,132980,125198,88917,62896
6796,Grafi/grafo136.gr,125577,123191,84726,42216
6797,Grafi/grafo136.gr,125577,123191,91893,45902
6798,Grafi/grafo136.gr,125577,123191,80125,50086
6799,Grafi/grafo136.gr,125577,123191,95218,55666
6800,Grafi/grafo136.gr,125577,123191,70262,60338
6801,Grafi/grafo137.gr,133623,133946,70248,40583
6802,Grafi/grafo137.gr,133623,133946,70311,49712
6803,Grafi/grafo137.gr,133623,133946,77919,50512
6804,Grafi/grafo137.gr,133623,133946,78002,58632
6805,Grafi/grafo137.gr,133623,133946,85923,61237
6806,Grafi/grafo137.gr,155120,133982,78767,43562
6807,Grafi/grafo137.gr,155120,133982,95641,45174
6808,Grafi/grafo137.gr,155120,133982,91288,54565
6809,Grafi/grafo137.gr,155120,133982,90548,59882
6810,Grafi/grafo137.gr,155120,133982,99319,61251
6811,Grafi/grafo137.gr,123757,123720,79544,40152
6812,Grafi/grafo137.gr,123757,123720,74512,47272
6813,Grafi/grafo137.gr,123757,123720,94819,54429
6814,Grafi/grafo137.gr,123757,123720,86855,56080
6815,Grafi/grafo137.gr,123757,123720,84352,61914
6816,Grafi/grafo137.gr,133681,133633,77570,44395
6817,Grafi/grafo137.gr,133681,133633,100458,45961
6818,Grafi/grafo137.gr,133681,133633,104273,51247
6819,Grafi/grafo137.gr,133681,133633,84230,55248
6820,Grafi/grafo137.gr,133681,133633,94281,64158
6821,Grafi/grafo137.gr,125510,125704,81790,41422
6822,Grafi/grafo137.gr,125510,125704,102574,46748
6823,Grafi/grafo137.gr,125510,125704,70156,50180
6824,Grafi/grafo137.gr,125510,125704,71738,58181
6825,Grafi/grafo137.gr,125510,125704,103745,62175
6826,Grafi/grafo137.gr,132836,125263,98337,40064
6827,Grafi/grafo137.gr,132836,125263,82135,45676
6828,Grafi/grafo137.gr,132836,125263,74859,51889
6829,Grafi/grafo137.gr,132836,125263,89783,57779
6830,Grafi/grafo137.gr,132836,125263,96860,62922
6831,Grafi/grafo137.gr,155148,129431,84317,44694
6832,Grafi/grafo137.gr,155148,129431,82926,46689
6833,Grafi/grafo137.gr,155148,129431,91359,51328
6834,Grafi/grafo137.gr,155148,129431,87602,58890
6835,Grafi/grafo137.gr,155148,129431,94957,64139
6836,Grafi/grafo137.gr,129354,126104,87260,44409
6837,Grafi/grafo137.gr,129354,126104,89471,46995
6838,Grafi/grafo137.gr,129354,126104,76476,54871
6839,Grafi/grafo137.gr,129354,126104,73053,58434
6840,Grafi/grafo137.gr,129354,126104,89898,61979
6841,Grafi/grafo137.gr,124903,132839,102562,43000
6842,Grafi/grafo137.gr,124903,132839,100459,48608
6843,Grafi/grafo137.gr,124903,132839,81408,52827
6844,Grafi/grafo137.gr,124903,132839,98868,56697
6845,Grafi/grafo137.gr,124903,132839,100133,62774
6846,Grafi/grafo137.gr,125185,136291,74796,43634
6847,Grafi/grafo137.gr,125185,136291,80893,48764
6848,Grafi/grafo137.gr,125185,136291,82529,53324
6849,Grafi/grafo137.gr,125185,136291,97185,59104
6850,Grafi/grafo137.gr,125185,136291,96435,62955
6851,Grafi/grafo138.gr,133181,126117,87747,42409
6852,Grafi/grafo138.gr,133181,126117,76937,49151
6853,Grafi/grafo138.gr,133181,126117,87849,54969
6854,Grafi/grafo138.gr,133181,126117,90555,57821
6855,Grafi/grafo138.gr,133181,126117,90661,60854
6856,Grafi/grafo138.gr,123197,133728,93500,41453
6857,Grafi/grafo138.gr,123197,133728,97488,49638
6858,Grafi/grafo138.gr,123197,133728,83171,53094
6859,Grafi/grafo138.gr,123197,133728,72730,59233
6860,Grafi/grafo138.gr,123197,133728,79350,62775
6861,Grafi/grafo138.gr,151370,124837,82467,40201
6862,Grafi/grafo138.gr,151370,124837,92891,47885
6863,Grafi/grafo138.gr,151370,124837,100590,50725
6864,Grafi/grafo138.gr,151370,124837,92847,59307
6865,Grafi/grafo138.gr,151370,124837,85876,60490
6866,Grafi/grafo138.gr,123355,126061,80894,43984
6867,Grafi/grafo138.gr,123355,126061,97241,48359
6868,Grafi/grafo138.gr,123355,126061,93855,52025
6869,Grafi/grafo138.gr,123355,126061,92123,57275
6870,Grafi/grafo138.gr,123355,126061,100434,60065
6871,Grafi/grafo138.gr,125494,126420,94527,40480
6872,Grafi/grafo138.gr,125494,126420,95087,49751
6873,Grafi/grafo138.gr,125494,126420,100356,54085
6874,Grafi/grafo138.gr,125494,126420,75193,56694
6875,Grafi/grafo138.gr,125494,126420,84023,63738
6876,Grafi/grafo138.gr,134532,123731,91152,41840
6877,Grafi/grafo138.gr,134532,123731,103871,49679
6878,Grafi/grafo138.gr,134532,123731,70222,51144
6879,Grafi/grafo138.gr,134532,123731,92820,57099
6880,Grafi/grafo138.gr,134532,123731,95932,63245
6881,Grafi/grafo138.gr,125611,132996,102413,44718
6882,Grafi/grafo138.gr,125611,132996,97072,45686
6883,Grafi/grafo138.gr,125611,132996,75685,50139
